id,text,label,category,category_name
178,"Your LIC premium of Rs 450 for policy no. 123456789 has been received on 07-May. Receipt no. 987654. For details, log in to the LIC customer portal at licindia.in.",0,0,legit
179,This is an automated notice from the SEBI Fraud Division. Your Voter ID has been flagged for drug trafficking. You have 1 hour to report online or a physical warrant will be issued.,1,1,government_impersonation
180,Your Voter ID has appeared in a foreign exchange violation money trail. CBI has frozen your financial accounts pending investigation. Cooperate now by calling back to verify your identity.,1,1,government_impersonation
181,"This is SEBI Fraud Division. You have been named as a suspect in a illegal transactions investigation. Your Driving License was recovered at a crime scene. Share your location or pay Rs 25,000 to clear your name.",1,2,financial_fraud
182,"PNB: Your FD of Rs 1,500 has matured today. The maturity amount has been credited to your savings account ending 6789. Thank you for banking with PNB.",0,0,legit
183,"Groww: Your SBI Bluechip Fund SIP installment of Rs 3,500 is due on the 5th. Ensure sufficient balance in your linked bank account. Auto-debit will be attempted at 9 AM.",0,0,legit
184,"Our Dogecoin staking program on WazirX locks your coins for 90 days and returns 100% APY. No risk. Principal guaranteed by our licensed financial firm. Minimum stake: Rs 10,000.",1,2,financial_fraud
185,"Dear customer, Deepika Padukone personally recommended your profile for our exclusive investment group. Join now for a one-time entry fee of Rs 5,000 and access insider stock tips directly.",1,2,financial_fraud
186,Flipkart: Rate your recent purchase from order #612580523. Your honest review helps millions of shoppers make better decisions. Takes only 30 seconds to submit.,0,0,legit
187,Reliance Fresh Return Update: Your return request for order #935885740 has been approved. Pickup scheduled for within 24 hours. Refund will be processed after quality check.,0,0,legit
188,"Dear Federal Bank customer, Rs 1,200 has been credited to your account ending 1234 via NEFT on 02-May. Your updated balance is Rs Rs 8,900. Txn ref: TXN3366958620.",0,0,legit
189,IRCTC OTP for your booking is 783950. Valid for 10 minutes. Do not share. IRCTC will never call you for this OTP.,0,0,legit
190,DigiLocker: Salary Slip issued by EPFO has been successfully fetched and added to your DigiLocker. You can share it digitally anytime from the official app at digilocker.gov.in.,0,0,legit
191,"Celebrity endorsement: Mukesh Ambani has personally invested in our USDT fund. Join with Rs 25,000 and receive 200% guaranteed returns. Verified by major global exchanges.",1,2,financial_fraud
192,This is a notice from the Mumbai Crime Branch cybercrime division. Your IP address was used to conduct drug trafficking. You have 1 hour to submit a compliance report or face immediate arrest.,1,1,government_impersonation
193,I found your profile and felt an instant connection. I am Kavya living in Singapore. I want to visit India to meet you but I need Rs 1 lakh for my flight ticket and visa fees urgently.,1,4,romance_parcel_sextortion
194,"Your IndusInd Bank savings account **5623 interest of Rs 4,999 has been credited on 10-May-2026. Current balance: Rs 45,670. Thank you for banking with IndusInd Bank.",0,0,legit
195,Your LinkedIn profile has been viewed by a recruiter at Zomato for a Content Writer opening in Bangalore. Update your profile to increase your chances. Good luck!,0,0,legit
196,Bank of India SMS: Your net banking OTP is 862889. Valid for 10 minutes. Entering this OTP confirms your transaction. Guard your OTP like your password.,0,0,legit
197,This is NCB. We have monitored illegal financial fraud activity linked to your Voter ID. You are under digital arrest. Do not leave your home or contact anyone until our verification is complete.,1,1,government_impersonation
198,The Ministry of Home Affairs has filed a charge sheet naming your Passport in a narcotics trafficking case worth crores. You have 30 minutes to appear before our online court or face immediate consequences.,1,1,government_impersonation
199,Paytm: Your request for Rs 120 from Zomato has been accepted. The amount will be credited to your account within 1–2 business days. Ref: TXN8447521032.,0,0,legit
200,You are under digital custody as ordered by the Supreme Court cybercrime bench. This is Narcotics Control Bureau. Your SIM card number appears in a PMLA violation investigation. Cooperate immediately or face arrest.,1,1,government_impersonation
201,"Municipal Corporation: Your property tax payment of Rs 4,999 for assessment year 2025-26 is confirmed. Receipt no: TXN2286054910. Download receipt from the municipal portal.",0,0,legit
202,"Lucky Winner Alert: Your number was drawn in the Flipkart Big Billion Days cashback lottery. Prize: Rs 5 lakh. Pay Rs 2,500 as a refundable security deposit to claim.",1,2,financial_fraud
203,URGENT Kotak Bank Notice: Your credit card ending 9999 will be permanently deactivated in 24 hours if KYC is not completed. Update now: kotak-kyc.net,1,3,bank_phishing
204,Alert from Delhi Police Cyber Cell: suspicious tax evasion activity detected linked to your Aadhaar. Your cooperation is mandatory under the IT Act. Do not disconnect or share this information with anyone.,1,1,government_impersonation
205,BSNL Bill Reminder: Your bill of Rs 680 for the month of April is due on 20-May. Pay now via the BSNL app to earn 100 reward points. Thank you.,0,0,legit
206,"YouTube channel promoter wanted: get paid Rs 999 per video you watch and rate. Work from home, flexible hours, daily payout. Join our platform today by paying Rs 1,000.",1,2,financial_fraud
207,"Samsung promotional lottery — you have won a Galaxy S24 Ultra smartphone. Pay Rs 2,000 as courier charges to receive your prize within 5 business days at your address.",1,2,financial_fraud
208,Cashback of Rs 20 credited to your Paytm wallet for your transaction at Flipkart. Valid for 30 days. View offers in the Paytm Rewards section.,0,0,legit
209,"Your secure OTP for PNB credit card transaction is 751312. Do not share this with anyone. If you did not initiate this, call PNB helpline immediately.",0,0,legit
210,Naukri.com: Your profile matches a Operations Manager job at Flipkart in Ahmedabad. Salary: up to Rs 18 LPA. Apply now before the deadline on 05-May-2026. Easy apply with your saved resume.,0,0,legit
211,"Internshala: Your internship application for Data Analyst at a Noida-based startup has been accepted. Stipend: Rs 15,000/month. Duration: 3 months. Joining: 15-May-2026. Congratulations!",0,0,legit
212,Your Voter ID has been found in a database seized during a PMLA violation raid. SI Anita Sharma from Enforcement Directorate requires your immediate cooperation. Failure to comply will result in prosecution.,1,1,government_impersonation
213,Alert from Delhi Police Cyber Cell: suspicious identity theft activity detected linked to your Voter ID. Your cooperation is mandatory under the IT Act. Do not disconnect or share this information with anyone.,1,1,government_impersonation
214,BSNL: Your data balance is running low. You have used 90% of your monthly data. Recharge now with a plan starting from Rs 719 to avoid speed throttling.,0,0,legit
215,"Our forex trading bot doubled accounts last month with 300% gains. Fully automated, risk-free trading. Invest Rs 10,000 and our AI handles everything. Monthly payouts guaranteed.",1,2,financial_fraud
216,"Your webcam was hacked using a RAT installed 3 months ago. We have intimate footage of you. Transfer Rs 30,000 via BHIM UPI within 45 minutes or it goes viral on social media.",1,2,financial_fraud
217,DCP Anita Sharma here from Narcotics Control Bureau. A case of drug trafficking has been filed using your Driving License. Do not disconnect. Stay on this call until further instructions.,1,1,government_impersonation
218,"Money sent successfully! Rs 2,000 transferred to Flipkart using Google Pay UPI. Your bank account ending 2345 has been debited. Ref: TXN4109032525.",0,0,legit
219,Your profile on Naukri.com has been viewed by 45 recruiters this week. Update your resume to increase your visibility and chances of getting shortlisted.,0,0,legit
220,This is Enforcement Directorate. We have monitored illegal cybercrime activity linked to your Aadhaar. You are under digital arrest. Do not leave your home or contact anyone until our verification is complete.,1,1,government_impersonation
221,"You have a pending UPI refund of Rs 40,000 from your last failed transaction. To receive it, enter your PIN at the link: amazonpay-refund-portal.net. Valid for 15 minutes only.",1,2,financial_fraud
222,We have a court order to seize your assets in connection with a hawala dealings case. TRAI officers are en route to your address. Cooperate by calling back immediately to halt the action.,1,1,government_impersonation
223,PNB Alert: Your account ending 2345 has been temporarily suspended due to multiple failed login attempts. Restore access immediately: pnb-secure.in/verify,1,3,bank_phishing
224,Your Myntra order #806050892 has been cancelled as requested. A refund of Rs 250 will be credited to your original payment method within 5–7 business days.,0,0,legit
225,"PhonePe Alert: Rs 120 received from Amazon. Your wallet balance is Rs Rs 12,450. Transaction ref: TXN2476706787. View details in the PhonePe app.",0,0,legit
226,"I have installed spyware on your device. I recorded you using your front camera while you watched inappropriate content. Send Rs 15,000 within 20 minutes or the clip goes to all your contacts.",1,2,financial_fraud
227,Your PNB account has been successfully linked with your Aadhaar number as per NPCI mandate. This service is provided by your bank free of charge.,0,0,legit
228,Groww: SIP of Rs 450 in Mirae Asset Emerging Bluechip processed successfully. Your investment is now visible in your portfolio. Stay invested for long-term wealth creation. All the best!,0,0,legit
229,"ALERT: Rs 1,200 debited from SBI a/c **8888 on 10-May-2026 at Zepto. Avl Bal: Rs 1,02,340. Not you? Call SBI helpline. SMS BLOCK to 567676 to block your card.",0,0,legit
230,"Your secure OTP for PNB credit card transaction is 286325. Do not share this with anyone. If you did not initiate this, call PNB helpline immediately.",0,0,legit
